row,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64
1,0.004599800230499923,0.004472222198255847,0.004262537172501263,0.003997228329354967,0.0036912850993823,0.003355138196133354,0.002994107138437528,0.002613957857339859,0.0022358322416525032,0.0018672082487064673,0.0015062295586119212,0.00115687711211475,0.0008146154124549265,0.0004725695441877132,0.00011330819125174337,-0.0002808170101741011,-0.0007337505295309186,-0.0012536456536333775,-0.0018423438971785402,-0.002490708577660949,-0.0031619839931200273,-0.0037899799073806404,-0.004254359460713531,-0.004424955370812225,-0.004155203738949404,-0.003360204516725494,-0.002135457269140569,-0.000692602650042671,0.0007874570487769552,0.002023409586622171,0.002861596433223695,0.003221704556955539,0.0030507308813369416,0.0025608404471623067,0.001864901605153488,0.0010524205209751327,0.00027316007774062166,-0.0004497748706841414,-0.0011043951017603545,-0.0017025310410030258,-0.002209163015563187,-0.002581710020604997,-0.0028529297857609157,-0.003034179558095879,-0.00311290063656755,-0.0031100640985064084,-0.0030387826453217373,-0.002930039441929506,-0.0027913190433639496,-0.002613525092518859,-0.002379853523776641,-0.0020673020763009617,-0.0016715198008640574,-0.0012030279530978758,-0.0006837482053174581,-0.0001326862031168051,0.0004313820568910763,0.0009889405250646677,0.0015187639373385542,0.0020079363798023477,0.002430326854070258,0.0027758513080766945,0.003037751849293465,0.003205374089847798
2,0.004472222198255847,0.004449571569417611,0.004326669731170915,0.0041260832138012285,0.0038668005424007394,0.0035628276714837516,0.0032221713741320624,0.00285216471439972,0.0024747578844264923,0.0020989532204957677,0.0017228884419221559,0.0013531984620508226,0.0009868085837461784,0.0006175034797467826,0.00022931635133362083,-0.00019445791734739337,-0.0006798959875839786,-0.0012341200036066883,-0.0018565199497661302,-0.002535143565728926,-0.0032262190028659954,-0.0038585220648300078,-0.0043126473744819595,-0.004464754448416558,-0.004179069053379925,-0.0033789154753211485,-0.0021534664359667273,-0.0007033644306851488,0.0007904956600107654,0.002046997258662856,0.0029046081570694195,0.0032734088738587907,0.0031013636635833105,0.0026020836998941685,0.0018978709220966172,0.0010831394593195925,0.0003086060657551107,-0.0004043791525974488,-0.0010486336673893408,-0.001639665307724958,-0.0021446623328008696,-0.0025225807180885955,-0.0028066662062552154,-0.0030065552787685097,-0.0031037869630592733,-0.0031154691269565066,-0.0030547148747917816,-0.0029541016991350122,-0.002824934778426365,-0.0026631562292962602,-0.002453553083647852,-0.002171160248707307,-0.0018089467511669289,-0.0013754846412042897,-0.000889377581097331,-0.00036513291327596234,0.0001833114879358107,0.0007351390314976061,0.0012685579675426717,0.0017689261583367353,0.002211414274157886,0.00258696566546828,0.0028907321712897983,0.0031144993091072816
3,0.004262537172501263,0.004326669731170915,0.004302843498904748,0.00418408427982894,0.003985458564476285,0.0037240649893626058,0.0034124571688998085,0.0030613837232219667,0.0026939586774356945,0.0023205460134207274,0.0019389828778908706,0.0015577969735250834,0.0011744686622583121,0.0007836140851203457,0.0003709497196448907,-7.95305734783959e-05,-0.0005953550569753734,-0.0011827911536430112,-0.001839954963881604,-0.002551357573342424,-0.0032671778227166227,-0.003909758499493929,-0.004359733934797753,-0.004497355262792503,-0.0041985524066230715,-0.003395287036466893,-0.002167204616501424,-0.0007015648438357578,0.0008124149166553823,0.002087647852602352,0.002955398802249863,0.003322332174459237,0.0031418610786715685,0.0026282916661278344,0.001915068809590988,0.001101210332932199,0.00033459237865424737,-0.00036587087042845465,-0.000996399365696681,-0.0015741638348792954,-0.0020716655429595414,-0.002451637308160412,-0.0027469479361327963,-0.002965195834527893,-0.003082063850935371,-0.0031090171933701,-0.003058019745766282,-0.002962579128144769,-0.0028380112959416593,-0.0026845294433765063,-0.0024904999231482755,-0.0022316138907669675,-0.0018988975546736279,-0.0014987066598996178,-0.0010478426345725419,-0.0005561106722924623,-3.277486627592328e-05,0.0005013610274620378,0.0010243977959398481,0.001520380467129923,0.00196713902746852,0.0023569569057951536,0.0026874771941241505,0.0029518247289722008
4,0.003997228329354967,0.0041260832138012285,0.00418408427982894,0.004162450817429752,0.004042997359836751,0.003838146994323283,0.003566756226374712,0.0032447648861105823,0.0028972633802945196,0.002535565021446402,0.0021584146416376657,0.0017746280473019298,0.0013821727952623654,0.0009775050901402735,0.0005470339637931808,7.411651345839935e-05,-0.0004701535602766512,-0.0010904882585597037,-0.0017831977282088604,-0.0025283738768742473,-0.0032730416593970395,-0.003933863745272763,-0.004390271956384262,-0.004523266976886541,-0.004218220961925104,-0.0034130466237088175,-0.002176317021806596,-0.0006859289476745049,0.0008540285143688734,0.002146214599169603,0.003018344966529636,0.0033770468704085767,0.003182515070480384,0.002651925981040646,0.001927134594309386,0.001111643138886395,0.00035080163215413197,-0.0003382960734564326,-0.0009543084615475023,-0.0015172606870494608,-0.002004543748936157,-0.0023826213338666805,-0.002685812112725197,-0.0029207994927478403,-0.003058915808166982,-0.0031034099360900563,-0.0030649382840717255,-0.0029757897658630045,-0.0028532582363966293,-0.002701351075311555,-0.0025138182738814736,-0.002269697319043362,-0.001960355392792903,-0.0015885818668181335,-0.001169826148051531,-0.0007115468986298544,-0.00021898834452515345,0.0002891510030011141,0.0007914154264054103,0.0012713143941272278,0.0017103900295421459,0.0021023716217613672,0.0024473577455721538,0.0027394234287947115
5,0.0036912850993823,0.0038668005424007394,0.003985458564476285,0.004042997359836751,0.004017552213996104,0.0038889220054383724,0.003675322025805421,0.003396900892254894,0.003082558566190865,0.00274442853284905,0.0023820590910729063,0.002004279767359769,0.0016106913768256723,0.0011993467798775642,0.0007568748051833512,0.00026634182930277306,-0.0003023818253562202,-0.0009526200354333126,-0.0016780215358664517,-0.0024564700722482973,-0.0032337201205144615,-0.003921701669783635,-0.004395588711256363,-0.004532346570941509,-0.00422495742491528,-0.003417837286952038,-0.0021719175589113024,-0.0006568808063535106,0.0009119242198360923,0.0022208323087971695,0.003092429068140969,0.003437640934723732,0.0032239458434297147,0.0026717565789582585,0.0019305020915664393,0.0011090710516529663,0.0003506697142225977,-0.0003292855834319162,-0.0009310111001162935,-0.001478042579781331,-0.001952456965866451,-0.0023249225786972764,-0.002632723631649085,-0.0028813110930336117,-0.0030385462753131573,-0.0031010435293909325,-0.003076108198998392,-0.0029937550040697552,-0.002871049317294823,-0.0027162852836461982,-0.002528490403147211,-0.0022911324489923767,-0.001997568858168252,-0.0016487135744679047,-0.001258632260529066,-0.0008339902236951195,-0.0003763994790638993,9.779831793548148e-05,0.0005698930319672434,0.0010243503054476,0.001446831107452179,0.001832388927155647,0.00218250303037088,0.0024915560239756693
6,0.003355138196133354,0.0035628276714837516,0.0037240649893626058,0.003838146994323283,0.0038889220054383724,0.003853306439291123,0.0037191569802772686,0.0035035620447888484,0.0032382331181432878,0.0029385514939736456,0.002603394240562873,0.002242985676144823,0.0018591712458825434,0.0014507591958573484,0.0010037100921634317,0.0005017517418424141,-8.559275155875002e-05,-0.00076089426741956,-0.0015158966403769829,-0.0023279825476903815,-0.0031425265327317043,-0.0038658182933551757,-0.0043679003605410945,-0.004521304492183679,-0.004222537998105277,-0.003419445550526256,-0.0021645115795583263,-0.0006202969060617989,0.0009805984621954222,0.0023059038464020307,0.0031741251757540965,0.0035017009274502116,0.0032658766732563183,0.002687495141153899,0.0019250808021632813,0.0010945611806636867,0.0003357498833073857,-0.00033722056960375506,-0.0009272679410987233,-0.001459345396822967,-0.0019200280815289445,-0.0022853219626209364,-0.0025951312704153174,-0.002854244274745718,-0.003028152126980963,-0.0031074769957190954,-0.0030961178043547497,-0.0030198679416135964,-0.002894263557771151,-0.002731491213997475,-0.002536359446873474,-0.0022978374299253658,-0.0020122596964628533,-0.001680167171768778,-0.001315272465073151,-0.0009229067239314318,-0.0005021528029778897,-6.696530639401736e-05,0.00036858045904118253,0.0007916010621753814,0.0011907492015656718,0.0015623260297986778,0.0019097781195238988,0.0022267490106692572
7,0.002994107138437528,0.0032221713741320624,0.0034124571688998085,0.003566756226374712,0.003675322025805421,0.0037191569802772686,0.0036825799456001547,0.003551070894556638,0.0033528382317061546,0.003104795267315231,0.00280905542126602,0.0024777067051690864,0.0021133938738340796,0.0017167722003490348,0.0012744124022380228,0.0007702597320094942,0.0001737308526782787,-0.0005180400397774111,-0.0012969977271037986,-0.002140381937448034,-0.0029934850601559607,-0.0037583278743968996,-0.004299516938412473,-0.004481911763184081,-0.004200807302412099,-0.003405660661194883,-0.002144769924187389,-0.0005737447746171801,0.0010581982828997002,0.0023945329334552783,0.003249874620337566,0.0035540030649530287,0.0032927041976714123,0.0026879250340818765,0.0019058488075152573,0.0010679334202396355,0.00030762970405471824,-0.0003606390863667545,-0.0009391293021878703,-0.0014541825305386254,-0.001898661646735656,-0.002252871228695964,-0.002559579723005896,-0.0028231424724746166,-0.003010102744594031,-0.0031061779954792285,-0.0031099850679360552,-0.003040917618849667,-0.0029131661171132033,-0.00274160338214494,-0.0025356538267473075,-0.002291441849237676,-0.002010242874343707,-0.0016922977745991194,-0.001350332654830412,-0.0009894936817620246,-0.0006067737760299911,-0.0002125423277127067,0.0001840355685492087,0.0005718967153659353,0.0009430772417356075,0.0012953712066945627,0.001633540073564616,0.0019494243725082703
8,0.002613957857339859,0.00285216471439972,0.0030613837232219667,0.0032447648861105823,0.003396900892254894,0.0035035620447888484,0.003551070894556638,0.003522430377723591,0.0034116981752518624,0.003232386053663356,0.0029903247968845097,0.00270133538419286,0.0023685958913282224,0.001994888774558503,0.0015677354525458246,0.001071323916784674,0.00047551230595460875,-0.00022296411228233854,-0.0010171232934411247,-0.001885457650134693,-0.0027752730459293207,-0.003583974382386778,-0.004171140910177051,-0.004393534723608583,-0.0041427848518656805,-0.0033666296392319195,-0.002107539311590275,-0.0005176556234744193,0.0011362427531702141,0.002473195991824276,0.0033071229428618273,0.0035829603693831803,0.0032960374113495975,0.0026677918165723393,0.0018709038573890128,0.0010303082181101744,0.0002710232242721844,-0.000392714462650874,-0.0009600865387209506,-0.0014585665641779846,-0.0018871983416251534,-0.0022295270838733417,-0.00252990132926569,-0.0027930990274549652,-0.0029882883385611053,-0.0030974942296232025,-0.003114176996556534,-0.003052305821704289,-0.002924725295362893,-0.0027464206085226085,-0.002530970860774985,-0.0022810116780348664,-0.002002979735831715,-0.0016975417436880177,-0.0013775023737643954,-0.0010466813171134172,-0.0006999076937117861,-0.0003442825610931914,1.3825848454564067e-05,0.0003652850417269092,0.000705946197714722,0.0010354473714334846,0.0013583419562914322,0.0016649910041197217
9,0.0022358322416525032,0.0024747578844264923,0.0026939586774356945,0.0028972633802945196,0.003082558566190865,0.0032382331181432878,0.0033528382317061546,0.0034116981752518624,0.0034040286727939316,0.003311376518822617,0.0031381660545870293,0.002903957583145313,0.0026151670983937483,0.0022763911094099178,0.0018755838240837551,0.0013970784136540107,0.0008117111413327103,0.00011444297839672796,-0.0006881943590910917,-0.0015777586879067217,-0.0025051159801261352,-0.0033640365609697485,-0.004008091468591059,-0.004283380850896234,-0.0040743567433938815,-0.0033235354848522025,-0.00206816351145656,-0.00046083917694378796,0.0012111216714200332,0.002543531316958577,0.0033513173614745932,0.003595888688452374,0.003282065930360845,0.0026301406549273294,0.0018202948145232905,0.0009799721405464826,0.000224150519570674,-0.00043255378928371783,-0.0009875284178710322,-0.0014677444391663337,-0.0018776962561472895,-0.0022058910660868935,-0.002498877393254619,-0.002759627500570882,-0.0029593228026527116,-0.003076265107151495,-0.0031027101736073696,-0.003048391359314403,-0.0029237084745130934,-0.002742215468579098,-0.0025209414942855674,-0.0022675456211024144,-0.001993066315399518,-0.0016995727255978662,-0.0013995061292171043,-0.0010957486433080404,-0.0007819176237065976,-0.00046204342287605924,-0.00014049815122903653,0.000175648750149996,0.0004851291325656569,0.000788570136873493,0.0010910217486867233,0.001382948662917335
10,0.0018672082487064673,0.0020989532204957677,0.0023205460134207274,0.002535565021446402,0.00274442853284905,0.0029385514939736456,0.003104795267315231,0.003232386053663356,0.003311376518822617,0.0033201325887394816,0.0032346164196105157,0.003072186326271642,0.002843117320975589,0.0025537544807203525,0.0021933302112860102,0.0017461221860492885,0.0011837399052904312,0.0004989349193615,-0.00030233226552150804,-0.0012052532874694283,-0.002168220908690619,-0.0030832667676629903,-0.003796552731725529,-0.004140476747095303,-0.00398498038842042,-0.0032665202940204644,-0.002020068637216439,-0.0004030628962833753,0.0012779911869463627,0.002600413238563793,0.0033811258464684505,0.003595191042070619,0.003255714991352492,0.0025806825685559475,0.001758714147950374,0.0009191866599056001,0.00016714400528203827,-0.0004827834061872854,-0.0010253725407553215,-0.0014866790493428988,-0.0018766537233354786,-0.002189529712927177,-0.0024736059361413786,-0.002729608642513078,-0.0029299168939839245,-0.003050256031776268,-0.003083741016568818,-0.003036176776644002,-0.0029156890126279624,-0.00273422101521919,-0.0025110677334217644,-0.0022570698150205857,-0.0019861107389729364,-0.0017027320375048584,-0.0014204298353826179,-0.0011404302171801916,-0.0008556910612710214,-0.0005675261341087034,-0.0002794653139093571,2.509853590457115e-06,0.0002798122774723197,0.0005537542157404378,0.0008309326700473337,0.001102574135956561
