row,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64
1,0.044359742110737684,0.04266972385869263,0.03995018592518631,0.03624165441107713,0.0317295498556748,0.02681313142008049,0.021789618422042616,0.016801325660442595,0.011921243298942364,0.007145449961972242,0.0024413048403243848,-0.0021488506257137077,-0.006630889036821563,-0.010978864254228872,-0.015157426732146435,-0.019135655482967206,-0.022910453156185787,-0.026386798956170944,-0.02993699649931801,-0.034353087209474734,-0.04009498134987007,-0.04663029912051149,-0.05214464969876126,-0.05403400896962299,-0.04983041778129924,-0.03852001294117051,-0.021420796177035753,-0.0018540758851627152,0.016117627016865893,0.02909828084695303,0.03555315588669333,0.035914242490370035,0.03163433678182052,0.024339048369774293,0.01570350416492347,0.007039195700689792,-0.0007291799111811019,-0.007184206889186988,-0.01233249346303949,-0.016373951817825843,-0.019559775278511965,-0.022034775836599296,-0.02382669254110746,-0.025094123322244942,-0.02594850693161754,-0.026288573165172895,-0.025888222764978056,-0.024572248130243567,-0.0222526537574951,-0.01890418546291431,-0.014600423906612016,-0.009495926044930065,-0.0037787005987897464,0.0023173977997966977,0.00849679393327929,0.014520874748634983,0.020187801284493816,0.025337973660593684,0.029890611079153563,0.03375918778758917,0.03692695044411115,0.039372267087119085,0.0410379612691831,0.041922763581693556
2,0.04266972385869263,0.042221250240392874,0.04073551626664551,0.03821938269095708,0.03480155387346344,0.030831063159113038,0.02656417776550992,0.022121131401975632,0.017574446473054728,0.012923794073713676,0.00816375771096957,0.003376513702642218,-0.0014069911179269462,-0.006123304105352172,-0.010709802699728948,-0.015123780871297603,-0.01936749154298704,-0.02337748243155887,-0.027488077559832118,-0.03238179324490869,-0.038423571525506774,-0.04506718807796935,-0.050570218875931314,-0.052467785926623385,-0.04843992601499634,-0.037503120171805286,-0.020876990105881,-0.0017545023219811425,0.015922074585034935,0.02883100410031595,0.03542636164837471,0.03605638901834778,0.03207300382800816,0.025018674352520493,0.016516680500610965,0.007841645258767349,-9.759904807209386e-05,-0.0068636420841623235,-0.012410922478580246,-0.016878563144931216,-0.020464018674396966,-0.023284834944870374,-0.025346471165341562,-0.026800604248830774,-0.02777758950404658,-0.028222864013778926,-0.027963505759593388,-0.02686284942443181,-0.024854010720835852,-0.021908021410926973,-0.01807239695350113,-0.013464639650010367,-0.008235228492562098,-0.0025807295134390564,0.003240168480903862,0.009016794503446661,0.014568519865931205,0.01974477783336258,0.02447248886511348,0.02867279680855808,0.03233843912740897,0.03545540835837721,0.03796077071783371,0.03981220875655234
3,0.03995018592518631,0.04073551626664551,0.0405380530271056,0.039332747821260554,0.03717574797156167,0.03434027910072598,0.031019619086490303,0.027301339460148656,0.023254116040851164,0.018883527812206414,0.01421294688410092,0.009362183817997895,0.00439783359336292,-0.0005823803927185704,-0.005491248931209186,-0.010277078471677319,-0.014952048637776244,-0.019493506646191892,-0.02420231118188349,-0.029651871726642597,-0.03611337228374504,-0.04302902769150467,-0.04872328597781404,-0.05084401307247231,-0.04718152647531951,-0.03675285131973918,-0.02067313158049736,-0.0020160434201572735,0.015377208100392519,0.028238003621459475,0.034995992156695264,0.03590828260630033,0.03223005444876563,0.0254327023183337,0.0170902843183663,0.008436567793585386,0.0003610485664783271,-0.006678403166090356,-0.012579668062772595,-0.017418423374672184,-0.02134032364513423,-0.024441496506948195,-0.026711632690122295,-0.028296036426421794,-0.029341199723854686,-0.029837299648880395,-0.029664215045655248,-0.02872579691236557,-0.026980235587368735,-0.02440233232106466,-0.02102165111366446,-0.0169261780352137,-0.012233356226644348,-0.007102790858112803,-0.001751800616109236,0.003643491579230042,0.00893055487342093,0.01397547807053957,0.018717950483885262,0.023091782484355585,0.027102998387826052,0.03074907075685158,0.03396753738944567,0.03668343300686867
4,0.03624165441107713,0.03821938269095708,0.039332747821260554,0.03953357982715668,0.03879033319031448,0.037273118694534646,0.03508817691637721,0.032278165169973935,0.02890277643517535,0.024974170929436365,0.020545336933012793,0.015771459279879215,0.010753640519141338,0.005620630261859089,0.0004813371643906608,-0.0046064339363652,-0.009668556876543175,-0.014729870865211938,-0.020063944632049618,-0.02614217918236359,-0.03314885948589511,-0.04051716585615622,-0.04662708768885639,-0.049202610954387445,-0.04609792594516022,-0.03629964467914947,-0.020818066786762113,-0.002624815938396127,0.014512160871165143,0.027349652383321113,0.03428523390744329,0.035481590197841466,0.03210092065122936,0.025562447040324593,0.017395515896555292,0.008786216606324863,0.000603371059584203,-0.006671916011849783,-0.012875938808702407,-0.018019822194658898,-0.022200798866235678,-0.025501895365141098,-0.027906085295496347,-0.02955515372286058,-0.03061133020844877,-0.031106828795266897,-0.030972620677400402,-0.03015339466156893,-0.02863308759788434,-0.02639449880278912,-0.023456238826161713,-0.019884671301757195,-0.015769458071508074,-0.011234728334397669,-0.006452646345745419,-0.001558804586361107,0.003328833264434689,0.008099464097758283,0.012708998011805615,0.017106689265130058,0.021313837959965887,0.02534175481590772,0.029133368772679573,0.032590516255513305
5,0.0317295498556748,0.03480155387346344,0.03717574797156167,0.03879033319031448,0.039524383243260686,0.03942697906866035,0.03850092318401007,0.03673485974849286,0.03417288629195511,0.030832278134081976,0.026794025490248917,0.022244846187072388,0.017317639934816262,0.012167456255497333,0.006920389095018563,0.0016372230448310394,-0.0037245024883004576,-0.009240369713199833,-0.01516378797028232,-0.02187738757078579,-0.029492266420948175,-0.03744054149882722,-0.04415076723797919,-0.04738808671608406,-0.04502111357822845,-0.035974827776575104,-0.021157756478663158,-0.0034614200563076636,0.0133993580703764,0.02619358764567161,0.03328167653427707,0.034734465770717,0.03163212643116289,0.0253551192846765,0.017386608994648823,0.00885991264735892,0.0006218781666843723,-0.0068238827894544305,-0.01324972486777643,-0.018604274825378596,-0.02294426875781204,-0.026350268467565115,-0.028807465405887092,-0.030456770588205416,-0.031476023253811845,-0.03193719468870461,-0.03181752380260901,-0.03109706156106316,-0.029781959080840494,-0.02786487051914102,-0.02535931429951539,-0.022317394266934,-0.018806581247436477,-0.01491840664789378,-0.010778474381009243,-0.0064784765244900394,-0.002097687690618501,0.002280481975310662,0.006630228227510953,0.01091787107890396,0.015180240012601714,0.019443269662862524,0.023658854943703123,0.02771369715690167
6,0.02681313142008049,0.030831063159113038,0.03434027910072598,0.037273118694534646,0.03942697906866035,0.040731988433023975,0.041083650844469334,0.04041312308233789,0.0387438399168107,0.03609355896868466,0.03256515665291512,0.028369366738948743,0.02366449403468017,0.01862508050518209,0.0133886248412436,0.00801575894519044,0.002447195440321592,-0.0034410607821115575,-0.00988792423977992,-0.01720312292402287,-0.025441756615278165,-0.03404203936891105,-0.04147055091524311,-0.04550056609040802,-0.04397439010573882,-0.035736128275995614,-0.021600575934857914,-0.0044030713119577744,0.012172597785524385,0.024898744957910064,0.032099797842782246,0.03376374953902317,0.030905057056529663,0.024877049405036437,0.017118414160211017,0.008708344084915472,0.00047130642683897243,-0.0070688463603161295,-0.01362483615462406,-0.019090293951707228,-0.02349320395599404,-0.02692223489692511,-0.029369214110291208,-0.03097466268287739,-0.03192982880861492,-0.03234173702554395,-0.032226734119181005,-0.03159325710784175,-0.030464778765096845,-0.028844267121960886,-0.026744209672417227,-0.024208496261316294,-0.021288466167924784,-0.018048076097600636,-0.014568837181114786,-0.010899344956682223,-0.007080072848347434,-0.0031650691251414588,0.0008385579762137065,0.004914992726385826,0.009116191035440561,0.013482476274306217,0.017976637387731954,0.022477327430051666
7,0.021789618422042616,0.02656417776550992,0.031019619086490303,0.03508817691637721,0.03850092318401007,0.041083650844469334,0.04263762155956596,0.04304047061060665,0.042291276422804204,0.04040155024123791,0.03748572144265139,0.033766641067724604,0.029418689639499895,0.024627578517480642,0.019535746309961265,0.01419990420209997,0.00854320337245882,0.0023963681551878776,-0.004469708632880025,-0.012306431793154745,-0.0211306421754125,-0.030397877561033616,-0.03861070873201469,-0.04352842996999453,-0.04292972977187248,-0.03555117190874541,-0.02211396594479553,-0.0054151268959926144,0.010872945488486956,0.023515098049942732,0.030799965331667647,0.03263885631997818,0.029990197780611034,0.024193016426073438,0.016648805751349412,0.008384817656561051,0.0002054752415758168,-0.007346854018924165,-0.013934067202609677,-0.0194075801075816,-0.023778989600420755,-0.027152987419745166,-0.02953194052765181,-0.031056165846009724,-0.03192891078509469,-0.032286810362432035,-0.03217659930108241,-0.031627506595130174,-0.030675040556937837,-0.029330784390166932,-0.02760759774681064,-0.02554405738464166,-0.023180195819129067,-0.020558035934166986,-0.017720243020698988,-0.014677000294142956,-0.011433313394153238,-0.008014578619498258,-0.004410263791045679,-0.0006184052224118252,0.0034265869633801453,0.007777678237353343,0.012409375323171956,0.017197964996052
8,0.016801325660442595,0.022121131401975632,0.027301339460148656,0.032278165169973935,0.03673485974849286,0.04041312308233789,0.04304047061060665,0.044454425993636006,0.0446285599602213,0.043562489183153544,0.04136980224555825,0.03826906055854759,0.03443698557124567,0.030059150444860308,0.02527465640676321,0.020132482522333517,0.0145383916871293,0.008282137830082702,0.001137677775452006,-0.007107073715754602,-0.016452598854875194,-0.02638356224832357,-0.03543575151988715,-0.04133673493011667,-0.04176956994230773,-0.03533427992252894,-0.02265073251917627,-0.0064847684184656355,0.009491694061455197,0.022028604964124673,0.029370094811378828,0.031350244917038646,0.0288796909084755,0.023292406550795963,0.01596100874845404,0.007865741143012455,-0.00020395356601780258,-0.007687280807769067,-0.014205666595742957,-0.019582083429205147,-0.02382337034088257,-0.02705755050464052,-0.029303302840029678,-0.030702839060905217,-0.03147054319030942,-0.0317683787898975,-0.031665777872010206,-0.031205111767364874,-0.030427792398550375,-0.029350877187059688,-0.027986178450337393,-0.026366696208889043,-0.02452303690017755,-0.022480274314650137,-0.02024915990591573,-0.017808274910099103,-0.015132668244249784,-0.012221509981075036,-0.009048795492275096,-0.005595337187997455,-0.00178465030294608,0.0024460044080650933,0.007082220318496807,0.01200223617617434
9,0.011921243298942364,0.017574446473054728,0.023254116040851164,0.02890277643517535,0.03417288629195511,0.0387438399168107,0.042291276422804204,0.0446285599602213,0.04571191014285243,0.04552859569315326,0.04417940982036488,0.04185748906606139,0.038721113063490756,0.03493926880793559,0.0306374243074706,0.025852576885514563,0.020473512789615542,0.014253126246169487,0.006963513610282072,-0.0015849791940639576,-0.011396007879477898,-0.02199235095055629,-0.03193630826360142,-0.03890121485261232,-0.040446515431100095,-0.03502829829051553,-0.023173462711906543,-0.007604325094788742,0.008023187991339784,0.020442729119847562,0.027830260948386434,0.029930969435695846,0.027615076564832218,0.02221805291554993,0.015089424374896068,0.0071686324475699545,-0.0007602006414357816,-0.008112512112885602,-0.014475415050092005,-0.019657082794989258,-0.023673683834860057,-0.02668495041980712,-0.02873359472010605,-0.02996706960201338,-0.030608970887060757,-0.030841509768229834,-0.030750588844484512,-0.03038563002806218,-0.029787895326677388,-0.02897612160375537,-0.02795771079804796,-0.026757139015461395,-0.025395544704624864,-0.0238860645632372,-0.022215383179862908,-0.020338382222997053,-0.01820625188275462,-0.015794442036258176,-0.013064340948799243,-0.00998165624614998,-0.006463579664025348,-0.0024420392487281397,0.00207726336321644,0.006978540379969228
10,0.007145449961972242,0.012923794073713676,0.018883527812206414,0.024974170929436365,0.030832278134081976,0.03609355896868466,0.04040155024123791,0.043562489183153544,0.04552859569315326,0.04628742085479298,0.04591884402114845,0.04456636343872613,0.042343858906605296,0.03938139485478523,0.03577655499840455,0.03154816337345006,0.026568631726996667,0.020558606041797316,0.013282415966307633,0.004553633117504732,-0.005658239198971684,-0.016927970149113982,-0.02784289837530121,-0.03599966280684555,-0.038800360105958207,-0.034545574469051474,-0.023666208945687255,-0.008804659927086397,0.006416968330676876,0.018700851596279155,0.026124222973734228,0.028330330633538715,0.02615198494974519,0.02092452255935236,0.013980866086324971,0.006228105730843397,-0.00154385264398644,-0.008718257380771964,-0.014851288451303837,-0.019746414647233996,-0.023442118412507113,-0.02614053910128497,-0.02791846965186464,-0.028934661645506572,-0.029421868227026977,-0.029577515757437427,-0.029497312818882876,-0.029233205324192765,-0.02882131272590831,-0.028278321235218354,-0.027603314735373835,-0.026808175962880678,-0.02590261667681388,-0.024890920449568407,-0.023741668885417157,-0.022392570562903422,-0.020776857965067588,-0.018848888926890888,-0.016561747233708245,-0.013869479284717845,-0.010689006582729872,-0.0069526168178457685,-0.0026608824536734164,0.002080303380078986
11,0.0024413048403243848,0.00816375771096957,0.01421294688410092,0.020545336933012793,0.026794025490248917,0.03256515665291512,0.03748572144265139,0.04136980224555825,0.04417940982036488,0.04591884402114845,0.04664753951784223,0.04644003170267196,0.04534370529445298,0.04342749492785179,0.04074427062589508,0.03728525285096814,0.03290537299948027,0.027295985875630886,0.020207069457274244,0.011436069939263271,0.0009007880703710808,-0.011042048695740245,-0.023006866268602058,-0.0324957724730749,-0.03672303571135925,-0.03381973498434175,-0.024108691144388947,-0.010108094068235632,0.004615340219944186,0.01672042656788403,0.024159899677788848,0.026459427418600086,0.02441008328148003,0.019340397232353333,0.012573429985334334,0.00499299493646263,-0.002597191042707701,-0.009542562852472966,-0.015372559281547267,-0.01989359518810838,-0.02317605334644429,-0.02547083082072763,-0.026898251022931426,-0.02763694942464372,-0.027931324590241908,-0.027990381864764293,-0.027914297565914084,-0.027755335995991323,-0.027540600263021825,-0.02727995765056394,-0.026958100131371773,-0.026569381134020846,-0.026109499119324458,-0.025575584374883727,-0.02492208504991231,-0.024074146822279204,-0.022952051877239997,-0.021492440703075627,-0.01964482753291826,-0.01735565348396482,-0.014547722388881053,-0.011159039839202923,-0.007188473400855948,-0.002728746509089603
12,-0.0021488506257137077,0.003376513702642218,0.009362183817997895,0.015771459279879215,0.022244846187072388,0.028369366738948743,0.033766641067724604,0.03826906055854759,0.04185748906606139,0.04456636343872613,0.04644003170267196,0.047481278698492675,0.04766309854438037,0.046977704824224496,0.045417765347911365,0.042934819336813916,0.039362841949207326,0.03436606110497429,0.027671756612670493,0.01904060641251101,0.008311872092634103,-0.0042463837370410075,-0.017286913220402777,-0.028218479880853242,-0.03404829589920265,-0.032710762670686164,-0.02439287126116396,-0.011452615165025961,0.0026197706518775277,0.014442761092039033,0.021838711404565166,0.02420718819746518,0.02228371099267642,0.017376965380467162,0.0108026806753971,0.003426867375714743,-0.0039291746867375155,-0.010573108523620372,-0.01601450128752132,-0.02006979349341689,-0.022850304362445437,-0.024661454081999826,-0.025673679074310833,-0.02609091279863733,-0.026168592467587525,-0.02612265817415334,-0.02605259303405142,-0.026008775794697337,-0.026006892592253396,-0.02604595636660593,-0.026091325599502852,-0.026115929553511868,-0.026099358433361725,-0.026031834079737807,-0.02585577384087366,-0.0254868277586711,-0.024836572933070136,-0.023827895870454984,-0.022411206504109417,-0.02052903150869424,-0.01811454529394003,-0.015114516492311762,-0.01152825082636713,-0.007433778361559818
