row,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64
11,0.002415654003100497,0.008133073150564355,0.01417748910496268,0.020505183378756082,0.026747366941722188,0.03251290060200219,0.037428983475227155,0.041311277695447166,0.0441194534953455,0.045860794311892474,0.04659399554194944,0.04639463558809445,0.04530831637910388,0.04340315808506195,0.040731241265911065,0.03728293181987782,0.032915124578468034,0.02731753227467746,0.020239551117127105,0.011478831214995449,0.0009521327811948338,-0.010985997733717242,-0.02295168540382044,-0.03244745351198663,-0.03668696389870759,-0.033800766981124955,-0.02410815452863687,-0.010125363199145122,0.0045859500799923765,0.016685228661751008,0.02412546388031315,0.02642858669848624,0.02438474666560536,0.019322357902996194,0.012564059209601207,0.004992475436404116,-0.0025904763432812797,-0.00953019392302728,-0.015355257274468716,-0.019872834940647854,-0.023153249793278735,-0.025446583102597266,-0.02687122163846622,-0.027607031967197482,-0.027899318305821458,-0.027956839581916457,-0.02788132791627055,-0.027722541118142714,-0.02750913151346982,-0.02725139548224063,-0.026931948945123206,-0.026546429492704554,-0.02608886349826286,-0.025557720923835,-0.024906314076296357,-0.02405971406861443,-0.022940033054116134,-0.021483365212635035,-0.0196394360239922,-0.017354204783648935,-0.014550543223307306,-0.011165188176808451,-0.007198628924945612,-0.002742316778376142
12,-0.0021692941055750847,0.0033523542917507586,0.009334375820533352,0.015740006776439934,0.022207799766498892,0.028327353007060872,0.03372073253171662,0.03822136719611955,0.04180815439864317,0.04451803328722427,0.04639463558809446,0.04744136781724415,0.04763049877525452,0.0469535727164347,0.04540278241071153,0.04292837262568061,0.0393664065622091,0.03437962239481673,0.02769482171607162,0.01907282681188872,0.00835173746565334,-0.0042021246038642605,-0.017243090433370235,-0.02818055141633709,-0.034021614481728066,-0.03270012992894924,-0.024399744295007242,-0.011475201671789084,0.002588082076174527,0.014406901326095267,0.0218050605379652,0.024178605139982694,0.0222612432418265,0.017362286995289078,0.010796597824565702,0.003429031555633377,-0.003920589789671158,-0.01055969769505747,-0.01599704309300163,-0.020049627711543633,-0.02282904054238354,-0.024639333692622067,-0.025649418516966328,-0.026064245747457953,-0.02614009341012299,-0.026092573838246213,-0.02602279640514906,-0.025979111282145476,-0.02597808603149991,-0.026019698658675865,-0.026067246924296815,-0.02609450843834962,-0.02607979327653005,-0.026014538285749306,-0.02584007253617881,-0.025472138775702303,-0.02482375739348404,-0.023817450322613818,-0.022403737415683023,-0.020524661329235278,-0.018113569015004525,-0.015116120160938362,-0.011532926374918371,-0.007441003057731461
13,-0.006645539272437988,-0.0014238660048974635,0.004378594727382996,0.010731942904442711,0.017291476734515285,0.023634088634121815,0.029385140840070826,0.03440169753017618,0.03868408104972961,0.04230694743913828,0.04530831637910388,0.04763049877525452,0.04918490171717897,0.04988037571204601,0.04963639178883234,0.04834819045117576,0.04582185546246564,0.04168913474130973,0.03564298836599467,0.027389282621856446,0.01666283190562441,0.0036193518615514667,-0.010452436344671825,-0.022887925473052538,-0.030489957260602916,-0.030974852107157336,-0.02435451208326419,-0.01278480588841007,0.000372216731866201,0.01172454769076785,0.018970815595312034,0.021372486391903815,0.019591965040662167,0.014895083269286227,0.008579222933440883,0.001493971245302701,-0.005525352279657347,-0.011757694882106644,-0.016701436178449738,-0.020188450933582205,-0.022377304065181684,-0.023629676353671678,-0.02417281846309448,-0.024238411535367328,-0.024088339645597253,-0.023941607104855767,-0.02389368070805806,-0.023986309394708312,-0.024222676930130617,-0.024590780291107613,-0.0250311403472084,-0.025491342663445837,-0.025931111921234016,-0.026333186409771673,-0.026627598245307332,-0.026723806874322218,-0.026529312091382064,-0.025957820195335084,-0.024965337179826852,-0.02349368125697762,-0.021489128292611008,-0.01890669309221413,-0.015747095080150632,-0.012072711690663462
14,-0.010987738995728752,-0.006132752723204357,-0.0005926975105075186,0.005609274448591656,0.012152925377285224,0.01860716376279935,0.024607454275392023,0.03003736691396898,0.034915677260089116,0.039356965704482924,0.04340315808506195,0.0469535727164347,0.049880375712046,0.052018041906174615,0.05321067688722607,0.05328860048302457,0.0520190417294166,0.048996433651802604,0.04386610486466236,0.03625986817173292,0.025783551394487157,0.012453717365462521,-0.002526421318839648,-0.01645087142128007,-0.025940842583065223,-0.02848346435339477,-0.023866146709811412,-0.01398971318775717,-0.0020412819915845344,0.00861423188334674,0.015586070394372905,0.017999763032478296,0.01640171441842222,0.011981452773687206,0.006007260529325083,-0.0006943203003334971,-0.007277343552378499,-0.013000652587250021,-0.017362080705986084,-0.02021089907037416,-0.02175191057448082,-0.02240172135448043,-0.02244697603630167,-0.022149036729802694,-0.021777253108883877,-0.021549851568419078,-0.021549205912646297,-0.02180542896536519,-0.02230797652698301,-0.023031998236935924,-0.023893488440266966,-0.024809533286130062,-0.02571750444272914,-0.026588696200226462,-0.027343037959072287,-0.02788658363227229,-0.028124784374524113,-0.027967012262512525,-0.02737840708480361,-0.02630434926284051,-0.024705777318458803,-0.022546163306199497,-0.019824991777809994,-0.016591548368132703
15,-0.015159162358565799,-0.010710678124132945,-0.005491750564597667,0.00048097755667319577,0.006917918230774928,0.013383563905364508,0.019529289410175704,0.02526655272994643,0.030627406685353836,0.035764771548484044,0.040731241265911065,0.04540278241071152,0.04963639178883234,0.05321067688722607,0.055905705496738796,0.057488407621405335,0.05768349874533224,0.056041454345044366,0.052144631490624364,0.04552945887543424,0.035642417978502296,0.022323259859993134,0.0066488381793110285,-0.008681446664024171,-0.020144976301061778,-0.024996861683528427,-0.022743057378690864,-0.014959435965359797,-0.004593177737340205,0.005084160805277368,0.011643272485832017,0.014067873856144756,0.012735163229371666,0.008710231075454872,0.003208408256002327,-0.002986310515389226,-0.009025397879828596,-0.014152535728892749,-0.017871642908132396,-0.02004588898288378,-0.02091873738796321,-0.02095598131429355,-0.02049901843487001,-0.019842527724959976,-0.019270638940026067,-0.018997905015083798,-0.01908483192195414,-0.01954265044962984,-0.020346631720808483,-0.02145876721195782,-0.022769221390318527,-0.024160315136788475,-0.025543894471393103,-0.02687848775007525,-0.028076390026492114,-0.029043510767985718,-0.02968601804264947,-0.029912606394843975,-0.02970024066762117,-0.029001163096410706,-0.02779266390250245,-0.02604524967556988,-0.023755605861362394,-0.02096297462193406
16,-0.019128641291031114,-0.015114587958932703,-0.010266497378086853,-0.0045947934259901605,0.0016475517603845911,0.008024080272846028,0.014207386542629968,0.02013804195266567,0.025855828703205956,0.03154855981605249,0.03728293181987782,0.04292837262568061,0.04834819045117576,0.05328860048302457,0.057488407621405335,0.06067266466964486,0.06253595226093793,0.06259290651584935,0.06034895963703086,0.0552086135282979,0.0464066396364921,0.03354602908461184,0.017509889707548743,0.0009162449566715294,-0.012618684269206112,-0.02011097577686481,-0.020712483786205105,-0.015576209694911644,-0.007289208716958381,0.001071718772261804,0.007061960218927363,0.00949617912645971,0.00854132355324987,0.005080027579380058,0.00022237736440153434,-0.005319625317236037,-0.010705909387059658,-0.015167875879922238,-0.018207555744707716,-0.019689681525040758,-0.019887661287096802,-0.019313650082328004,-0.018363721202332848,-0.017365135180104997,-0.01661858643286308,-0.01633693687769839,-0.01655618340499017,-0.017261319635351696,-0.018411525099939978,-0.01995334926536152,-0.021747568333184638,-0.02363735298572337,-0.025507467295936583,-0.027303225204397538,-0.028931385396438462,-0.030300269335484218,-0.031318322762823904,-0.03189696119412813,-0.03202669071579251,-0.03166986813997868,-0.03082174875632329,-0.02945907102696986,-0.02757520867319372,-0.025203500220118632
17,-0.022893049574155354,-0.01934651754596348,-0.014928624772457983,-0.009643226434798419,-0.003699694495208199,0.0024705450734800673,0.008566073244749969,0.014558975119931428,0.020491295114906362,0.026582514350668468,0.032915124578468034,0.03936640656220909,0.04582185546246564,0.0520190417294166,0.05768349874533224,0.06253595226093793,0.06628718098161789,0.06847250716301886,0.06851924914105871,0.06562917561976533,0.05871688335436999,0.04703096265772021,0.031139238926513352,0.013461532049562172,-0.002356390581628859,-0.013063698380365281,-0.01732819640054425,-0.015712072041860477,-0.010262555310889708,-0.003728899530381509,0.0014506278434628763,0.0038822583646099594,0.003463023893895995,0.000804286672601558,-0.0031668073836311392,-0.007851056281130782,-0.012432493333153124,-0.01613144396710921,-0.018434889550007702,-0.019190756705192838,-0.018688511474614238,-0.017482249583642674,-0.016024912951384907,-0.014677440761269455,-0.01376108357874793,-0.013493527925142664,-0.013889568699949846,-0.014903099719793424,-0.01647017641937889,-0.018512171965667873,-0.020854460531335658,-0.0232973271166828,-0.025695499703109196,-0.027979345897430875,-0.030050708246983835,-0.03182083354340962,-0.03320064217444391,-0.03410749051665556,-0.03454709309110874,-0.03449441235549561,-0.03396467381905196,-0.03294167548027489,-0.03141700961478168,-0.029423921451928205
18,-0.02635820481216061,-0.02334408058370447,-0.019456724316406018,-0.01469055738558243,-0.009200956025771477,-0.003402757199228912,0.002434316454676128,0.008317320018809044,0.014285009415946157,0.020585621026322783,0.02731753227467746,0.03437962239481673,0.04168913474130974,0.048996433651802604,0.056041454345044366,0.06259290651584935,0.06847250716301886,0.07338817324136646,0.07673374805506833,0.07739816231044556,0.0737766186075423,0.06452927361768235,0.049662053353155065,0.031182762941488373,0.012672726704879128,-0.0022915082049943447,-0.011659395480351043,-0.015083874252171229,-0.013774138914136272,-0.009957622114499111,-0.006020330966540769,-0.0036271432849911468,-0.0032761429331830544,-0.004770052665994053,-0.007478329593840437,-0.010975894841880229,-0.014494882751263516,-0.01724649189801886,-0.01869143765994743,-0.018640441296885742,-0.017379826666184383,-0.015496609343657703,-0.013496480455590681,-0.011772651682472227,-0.010672222975703315,-0.010427212444246915,-0.011042188001797683,-0.012441115744912544,-0.014525706726480157,-0.01717463304407691,-0.020169919982309832,-0.023264775489612633,-0.026276655429667867,-0.029115383279352376,-0.03167598856546718,-0.03387094603676352,-0.03561325264533368,-0.036830243815821326,-0.03754538345235732,-0.03774864455662643,-0.03747724889061837,-0.03672358655410659,-0.03548155214538282,-0.03379218172380718
19,-0.029896248820167014,-0.02744157773484281,-0.02415171421718695,-0.020010558983242787,-0.015110134767691647,-0.009835385464634885,-0.004417648241822935,0.001186376470341065,0.007008379625754419,0.013321558887388498,0.020239551117127108,0.02769482171607162,0.03564298836599467,0.04386610486466236,0.05214463149062437,0.06034895963703086,0.06851924914105872,0.07673374805506833,0.08449538283462257,0.09038575694398135,0.09212639620481493,0.08744424681567889,0.07528494385256275,0.0567689172207378,0.03517699003276468,0.01447858364816887,-0.002196705247668474,-0.01306517950431177,-0.017978140304124313,-0.018282641262964465,-0.016231357939296493,-0.013882743445947806,-0.012343856311358424,-0.012064651612648252,-0.012887184267586215,-0.01465103151220656,-0.016681462592018574,-0.01819225054337005,-0.01860638833773696,-0.01766581211822433,-0.01562399324101863,-0.013086860059404072,-0.01058808916260618,-0.008523915773477957,-0.007265113637650474,-0.00708111212734709,-0.00799233818532631,-0.00990021820697134,-0.012662880655421963,-0.0160957322019344,-0.0199220986178892,-0.023837929518471787,-0.027610962215628018,-0.031121259120286186,-0.03425273506604153,-0.03691826648054672,-0.039034245923994744,-0.040544216900412815,-0.041493675177754,-0.041890667968142795,-0.04179714896373897,-0.04121699871643837,-0.040152348069323544,-0.038662107705575204
20,-0.0343000814790353,-0.03232225483853545,-0.0295877014070464,-0.026075268647978343,-0.02181026650473849,-0.017137200593074133,-0.012241191221030371,-0.007045811175270655,-0.0015280639686536684,0.004604097353152102,0.011478831214995449,0.01907282681188872,0.02738928262185644,0.03625986817173292,0.045529458875434255,0.0552086135282979,0.06562917561976533,0.07739816231044556,0.09038575694398135,0.10317811759890753,0.11297523785755974,0.1162434514827041,0.10998847227901494,0.09340109179622481,0.06881619241621603,0.04060536136606054,0.013521791274208623,-0.008386985061977756,-0.02273955332771568,-0.029344977070714675,-0.030143882687661862,-0.0277837404843997,-0.02432992633235643,-0.02125662463522085,-0.01915847522736053,-0.01828299001414337,-0.01813625594848463,-0.017971648860139997,-0.017168955133147524,-0.015352795900938517,-0.012675850126179862,-0.009709260968766524,-0.006952070886606226,-0.0047362008006270745,-0.0034419408556438866,-0.0034226021549497066,-0.0047662239250819485,-0.007372403902612061,-0.011055742473631834,-0.015544565332461497,-0.020474137176772465,-0.025463499016192312,-0.03021573584299851,-0.03456837802711718,-0.03838509491576719,-0.04158019272747353,-0.044079964395265805,-0.04585402072829349,-0.04697885259843249,-0.04748525070674065,-0.047464215300412435,-0.04693623778357693,-0.04591869003197034,-0.0445000083252486
